amount,transaction_hour,transactions_last_10min,failed_attempts,new_device,location_change,account_age_days,previous_chargebacks,ip_repeat_count,merchant_tx_per_min,failure_rate_5m,fraud
3900.3,8,3,1,0,0,55,1,1,19.03,11.16,1
4108.81,14,6,1,0,0,163,0,1,13.81,4.66,0
9814.7,10,3,1,1,0,220,0,2,17.02,8.8,0
4202.49,15,3,0,0,0,156,0,2,13.35,4.11,0
13224.34,22,2,0,0,1,663,0,0,21.48,5.04,0
3671.64,7,1,2,0,0,706,0,2,22.95,9.06,0
3225.68,21,6,0,0,0,505,0,1,21.03,8.88,0
11131.43,12,2,1,0,0,492,0,0,22.99,3.66,0
1303.28,9,4,0,1,0,459,0,0,7.59,3.86,0
69924.39,22,2,1,1,0,361,0,1,18.33,4.69,1
5399.28,11,5,0,0,0,737,1,3,21.4,11.26,1
5430.96,3,2,1,0,0,78,0,0,18.19,7.11,0
6319.22,6,0,0,1,0,461,0,0,14.02,2.56,0
26134.02,20,4,2,0,0,196,0,1,28.52,5.44,0
8367.69,12,4,1,0,0,421,0,0,23.35,12.67,0
674.99,13,1,2,0,0,525,0,2,15.59,0.97,0
15893.16,16,4,2,0,0,526,0,0,23.75,2.39,0
2545.44,4,2,1,0,0,701,0,1,11.31,10.77,0
4074.54,2,3,0,0,0,419,0,4,18.72,4.59,0
950.31,10,3,0,0,0,646,0,2,7.86,5.2,0
6326.56,22,5,2,0,0,212,0,0,20.75,2.81,0
1837.31,3,2,0,0,0,358,0,3,6.67,2.31,0
4044.76,17,2,1,0,0,560,0,1,18.74,14.23,0
2701.86,23,1,0,0,1,450,0,2,21.15,7.11,0
27481.37,2,2,0,0,0,927,0,3,29.33,8.84,0
29183.92,3,2,0,0,0,20,0,1,11.75,1.2,0
3823.18,20,1,1,0,0,84,0,3,19.97,3.31,0
3893.94,2,6,2,0,0,46,0,0,2.55,6.13,1
2459.92,17,4,1,0,0,603,0,1,27.25,2.63,0
11629.57,19,6,0,0,0,779,0,1,26.31,2.38,0
2577.65,7,0,0,0,0,268,0,0,12.78,5.48,0
2339.27,6,2,2,0,0,607,0,3,9.66,4.05,0
10173.31,12,4,1,0,0,197,0,3,15.59,3.49,0
2068.93,12,5,2,0,1,392,0,1,22.9,8.04,1
3499.44,20,1,2,0,0,423,1,2,13.29,9.13,1
692.03,14,1,0,0,0,192,0,1,9.73,13.66,0
7626.62,23,3,3,0,0,263,0,1,19.11,1.85,0
27942.67,5,5,2,0,0,318,0,1,24.94,11.22,1
7764.26,6,3,1,1,1,299,0,2,27.44,9.93,1
16896.96,5,6,0,0,0,257,0,4,14.49,4.71,0
1497.56,15,1,0,1,0,344,0,1,11.09,1.68,0
4666.39,0,2,0,0,0,788,0,0,13.1,5.3,0
1352.46,20,2,2,0,0,951,0,1,25.79,10.52,0
2866.5,18,1,0,0,0,134,0,1,16.79,4.94,0
8191.25,23,1,0,0,0,445,0,0,16.89,12.49,0
4051.78,23,4,2,0,0,717,0,0,14.74,14.19,1
826.11,1,1,2,0,0,1329,0,0,2.0,1.82,0
915.27,17,5,1,0,0,163,0,0,16.37,1.54,0
853.87,12,3,0,0,0,380,0,1,17.23,7.27,0
6099.89,17,1,0,0,0,501,0,1,22.6,3.31,0
31795.79,20,3,2,0,0,502,0,1,16.68,1.38,0
15223.28,13,2,0,1,0,446,0,1,19.37,9.32,0
497.31,0,1,0,0,0,381,0,0,15.69,19.32,1
16189.69,20,3,1,1,0,113,0,2,23.46,12.29,1
9732.45,10,2,0,0,0,302,0,0,21.05,5.72,0
718.69,11,4,1,0,0,921,0,2,22.29,3.68,0
2648.21,14,3,1,0,0,781,0,1,11.77,3.13,0
11502.26,21,5,2,1,0,127,0,1,20.2,8.05,1
6489.59,12,1,0,1,0,15,0,1,19.91,4.69,0
920.99,4,2,0,1,0,895,0,6,16.93,10.07,1
6913.83,17,3,0,0,0,134,0,0,12.3,11.11,0
385.92,15,2,1,0,0,493,0,1,24.26,7.84,0
2881.41,1,4,0,1,0,664,0,3,16.42,11.97,0
12026.34,12,2,2,1,0,294,0,0,21.58,3.88,0
3711.95,18,4,0,0,0,522,0,2,19.4,3.9,0
2156.23,21,5,1,0,0,504,0,2,22.28,5.13,0
9263.28,6,3,1,0,1,234,0,1,21.24,9.58,0
10132.36,12,2,1,0,0,290,0,3,13.82,10.84,0
14408.04,19,2,0,0,0,608,0,1,12.16,6.47,0
9118.49,14,2,0,0,0,129,1,4,18.27,4.45,0
11332.65,10,3,0,0,1,605,0,1,17.72,1.16,0
7860.1,4,2,1,0,0,272,0,0,15.35,3.08,0
4811.7,1,4,0,0,0,430,0,0,23.27,2.3,0
3999.74,16,2,0,1,0,97,0,1,17.92,3.84,0
2838.06,23,3,1,0,0,192,1,2,29.02,0.86,0
1019.44,14,6,1,0,0,711,0,2,26.87,5.47,0
1335.32,18,5,2,0,1,1203,0,0,30.17,2.27,0
2707.78,16,2,0,0,1,901,0,0,17.47,2.47,0
4691.58,8,3,0,0,0,292,0,2,15.14,6.09,0
16528.69,12,4,0,0,0,222,0,2,12.84,5.62,0
3484.62,6,3,2,1,0,466,1,0,15.74,6.84,1
10442.61,5,4,2,0,0,402,0,2,24.67,11.91,0
11308.18,14,4,0,0,0,477,0,2,18.4,12.45,0
2855.44,15,3,1,0,0,115,0,3,14.45,2.53,0
6798.28,23,2,1,0,0,41,0,1,33.59,10.4,0
2819.45,5,8,1,0,0,193,0,1,21.57,2.79,0
14592.2,6,2,0,0,0,531,0,0,12.82,1.89,0
7098.48,3,0,0,1,0,236,0,0,15.88,5.69,0
1043.14,22,3,0,0,0,498,0,2,13.93,4.0,0
4313.91,18,2,0,0,0,460,0,2,10.8,2.93,0
20547.98,7,1,1,0,0,212,0,2,16.86,5.11,0
3010.04,23,3,0,0,0,1139,0,0,10.5,4.1,0
5826.09,16,5,1,1,0,61,0,1,13.97,8.42,0
6458.63,11,3,2,1,0,123,0,2,8.11,13.06,1
1226.04,9,2,0,0,0,180,1,2,21.19,11.49,0
6224.47,13,5,0,0,0,76,0,0,23.66,5.49,0
842.58,2,3,4,1,0,295,0,3,21.27,2.28,1
1887.66,4,3,1,0,0,206,0,1,21.55,4.13,0
11265.6,22,2,1,1,0,323,0,1,14.82,1.53,0
5295.4,4,2,1,0,0,134,0,1,15.27,4.79,0
2644.66,3,4,1,0,0,339,0,1,13.6,3.66,0
5818.42,20,1,0,0,0,405,0,1,29.87,1.83,0
3418.32,22,3,0,0,0,585,0,1,13.5,4.58,0
3689.36,19,5,0,0,0,369,0,3,12.9,7.15,0
7256.55,2,2,1,0,1,309,0,0,9.41,6.43,0
1696.4,20,2,0,0,0,703,0,2,23.49,2.22,0
3798.47,6,3,1,0,0,723,0,0,22.43,3.76,0
2623.12,0,4,0,0,0,817,0,1,10.68,12.12,0
688.91,22,4,2,0,0,347,1,2,11.53,11.08,1
1385.09,6,0,1,0,0,856,0,1,17.97,13.25,0
18894.32,15,2,1,0,1,88,0,0,18.14,9.1,0
5453.21,1,4,0,0,0,364,0,0,8.62,7.8,0
907.08,4,2,0,0,0,1104,0,2,23.41,5.74,0
722.44,21,2,1,0,0,52,0,0,24.77,2.55,0
3236.44,14,5,1,0,0,235,0,0,11.38,7.09,0
18755.57,23,5,2,0,0,198,0,1,25.69,2.3,0
2992.62,4,2,0,0,0,843,1,1,17.42,9.85,0
14362.12,21,0,0,1,0,556,0,2,16.43,2.42,0
5268.64,20,3,1,0,0,496,0,1,18.33,8.3,0
5971.86,22,2,1,0,0,341,1,3,16.23,3.71,0
895.6,1,3,1,0,0,564,0,0,23.01,7.57,0
9743.92,2,3,0,0,0,124,0,2,30.57,0.61,0
2561.43,12,4,2,0,1,259,0,4,9.83,0.49,0
9011.41,2,1,1,0,0,336,0,1,17.88,3.96,0
1548.62,1,3,4,0,0,857,0,0,11.03,20.16,1
4384.81,19,4,0,0,0,484,0,2,11.32,2.43,0
5269.04,16,4,1,0,0,709,0,2,13.0,1.48,0
3097.23,20,2,1,0,0,1104,0,3,16.03,4.62,0
5567.9,22,2,1,0,0,63,0,1,17.84,1.27,0
2752.55,3,1,0,0,0,521,0,1,15.86,6.69,0
1841.78,19,5,0,0,0,188,0,1,16.03,3.98,0
19648.53,1,2,1,0,0,761,0,3,9.6,4.01,0
10953.35,8,3,1,0,0,110,0,1,19.85,3.71,0
1637.77,7,4,0,0,0,354,0,0,19.49,4.92,0
6613.49,5,0,0,1,1,81,0,1,19.91,3.66,0
1669.35,17,7,0,0,0,474,0,3,14.51,9.58,0
1049.51,2,2,0,0,0,131,0,1,8.21,3.61,0
10780.56,19,7,0,0,1,364,1,1,15.95,3.56,0
608.32,20,7,0,0,0,907,0,2,16.0,1.95,0
9635.4,15,6,1,0,0,338,1,0,7.77,11.64,1
2792.36,1,0,1,0,0,94,1,3,11.87,1.87,0
2915.73,14,4,1,0,0,191,0,2,27.62,1.74,0
5598.41,15,3,1,1,0,213,1,1,19.45,3.7,0
6702.65,8,3,0,0,0,1161,0,0,18.11,8.35,0
1528.95,8,2,0,1,0,637,0,0,15.85,2.72,0
7735.78,11,1,1,0,0,658,1,1,9.54,4.69,0
4101.22,23,2,0,0,0,317,0,2,18.55,7.39,0
973.74,0,2,1,0,0,101,1,2,6.17,3.1,0
3046.14,12,3,1,1,0,312,0,2,23.28,17.01,1
15527.11,7,3,0,0,0,125,0,5,23.37,6.53,0
21171.78,13,6,0,0,0,52,0,1,22.18,13.48,0
7732.72,0,3,0,0,1,232,0,2,15.54,8.08,0
1043.3,22,2,0,1,0,852,0,3,17.73,11.55,0
6094.47,10,2,1,0,0,267,0,1,19.35,5.24,0
8896.42,23,4,1,0,0,364,0,2,30.68,4.11,0
7800.89,3,1,1,0,0,181,1,0,17.87,6.07,0
8301.59,14,1,0,0,0,391,0,2,15.02,4.91,0
5331.7,16,4,0,0,0,246,0,0,16.24,4.01,0
3374.38,19,2,0,0,0,153,0,0,20.0,6.95,0
1922.18,0,4,2,0,0,361,2,0,18.88,2.01,1
496.29,15,3,0,1,0,161,0,3,16.26,13.53,0
5201.09,3,1,0,1,0,126,0,1,29.52,2.86,0
4426.46,10,3,1,0,0,78,0,0,14.35,7.61,0
6538.44,1,1,2,0,0,1680,0,1,19.88,11.7,1
893.89,1,3,2,1,0,338,0,3,21.72,2.06,0
7167.18,18,2,0,0,0,166,0,0,19.36,20.55,1
31485.18,17,3,1,0,0,554,0,3,18.84,7.8,0
3953.56,21,1,1,0,0,1940,2,3,18.26,10.57,1
3412.67,16,1,1,0,0,270,0,0,21.5,1.77,0
5036.43,14,3,2,0,0,430,1,1,21.32,5.78,0
30759.49,2,6,0,0,0,625,0,3,16.38,1.67,0
1242.86,18,2,1,0,0,846,0,4,9.25,17.92,1
4506.91,5,1,2,0,0,249,0,1,12.48,15.06,1
1572.4,2,5,1,0,0,480,0,2,25.24,7.13,0
2050.1,17,1,1,0,0,219,0,1,27.73,14.56,1
3456.22,14,2,2,0,0,504,0,1,11.07,2.37,0
14983.27,3,3,0,0,0,263,0,1,9.65,1.81,0
24125.87,13,2,1,1,0,2003,0,2,23.17,6.55,0
5828.7,16,4,0,0,0,293,0,1,15.0,2.54,0
2451.79,11,6,1,1,0,828,0,3,16.45,2.8,0
49880.02,17,2,0,0,0,62,0,1,7.47,3.31,0
2324.05,12,0,1,0,0,761,0,2,5.39,4.73,0
1998.81,8,3,0,0,0,486,0,2,23.23,0.62,0
564.71,5,3,2,0,0,382,0,1,15.85,2.75,0
15770.5,6,2,0,0,0,432,0,1,22.44,0.84,0
10063.37,19,4,1,0,1,269,0,0,24.23,7.41,0
46105.88,8,4,1,0,1,222,1,0,14.28,4.92,1
846.41,17,1,1,0,0,316,0,2,14.12,1.69,0
16832.71,8,2,0,0,0,1066,0,2,16.29,7.38,0
3919.2,12,1,2,0,0,103,0,0,22.63,3.17,0
8487.97,14,2,1,0,0,51,0,0,12.96,5.39,0
645.38,11,2,0,1,0,77,0,3,10.05,0.55,0
17008.8,17,0,2,0,0,1062,0,0,18.09,9.7,0
8315.22,22,3,0,0,0,596,0,3,26.31,4.8,0
3495.2,20,4,1,0,0,497,0,2,29.88,2.83,0
7167.9,22,3,0,0,0,300,0,1,20.14,4.78,0
1629.83,0,1,1,0,0,415,0,1,7.17,6.62,0
1981.46,18,2,1,0,0,378,0,3,16.67,8.97,0
2238.1,17,2,0,0,1,141,1,1,20.16,9.56,1
520.42,9,0,0,1,0,639,0,1,12.03,17.28,1
8998.8,7,4,0,0,0,120,0,2,23.99,19.98,1
12723.08,1,4,2,0,0,498,0,3,11.93,4.53,0
1743.39,20,4,0,0,0,371,0,1,18.97,5.42,0
5248.06,20,1,0,0,0,363,0,2,23.6,3.27,0
2755.03,1,2,0,0,0,398,0,4,16.51,4.52,0
5139.38,13,5,0,0,0,306,0,0,11.86,11.1,0
1883.8,13,5,2,0,0,113,0,1,22.79,2.1,0
1440.01,4,5,2,0,0,263,0,2,17.59,5.66,0
10989.31,13,0,1,0,0,635,0,1,20.27,10.35,0
3404.78,19,1,0,0,0,414,0,1,14.86,2.36,0
30430.92,7,6,0,0,0,528,1,2,7.37,2.22,0
3822.37,17,0,1,0,0,738,0,1,18.28,9.4,0
1376.94,23,7,2,0,1,602,1,1,17.35,5.46,1
13204.17,10,2,1,0,0,1017,0,0,8.85,8.76,0
7060.99,2,3,2,0,1,285,0,1,27.97,0.94,0
7810.44,7,4,1,1,0,154,0,1,22.11,4.85,0
12709.83,3,3,1,1,0,434,0,1,12.8,5.88,0
1834.57,8,0,0,1,0,588,0,2,24.34,1.86,0
3185.56,15,4,0,1,0,322,0,1,2.0,4.05,0
3041.11,4,4,0,0,0,135,0,0,24.11,6.92,0
938.91,12,4,1,0,0,200,0,2,14.95,4.43,0
2760.67,23,1,2,0,0,210,0,1,13.22,3.27,0
14812.08,6,5,0,0,0,451,0,2,14.76,15.98,0
4671.36,21,5,0,0,0,812,0,1,13.8,6.39,0
885.93,7,4,0,1,0,363,0,2,20.82,12.24,0
710.78,14,6,1,0,0,78,0,2,21.23,11.38,0
20910.67,3,3,0,0,0,752,0,0,7.32,10.71,0
3311.53,6,1,2,0,0,203,0,0,18.82,8.36,0
1844.97,20,2,1,1,1,588,0,3,16.51,5.85,0
2730.69,14,1,1,0,0,420,0,0,22.73,5.62,0
771.88,13,5,1,0,0,477,0,1,13.7,0.53,0
16224.05,12,3,0,0,0,317,0,0,13.22,4.04,0
2409.79,5,5,0,0,0,82,0,2,20.26,1.64,0
15302.5,22,3,1,0,0,1041,0,2,12.71,6.29,0
3843.87,9,3,0,1,0,29,0,2,23.66,8.05,0
16334.07,0,4,0,0,0,139,0,0,12.39,7.75,0
4767.27,21,3,0,0,0,361,0,2,15.62,7.58,0
8918.6,1,1,1,0,0,708,0,2,26.85,1.78,0
7746.9,21,3,0,0,0,906,0,2,12.66,6.0,0
7005.53,6,3,1,0,0,68,0,2,20.53,2.43,0
5246.58,1,0,0,1,1,316,0,3,20.42,7.41,0
2851.23,5,3,2,0,0,543,0,1,20.43,8.23,0
27206.37,15,1,2,0,0,200,0,2,15.12,5.05,0
1404.89,13,3,1,1,0,484,0,1,28.75,15.46,1
3657.46,3,4,2,0,0,828,0,0,20.69,6.56,0
3698.31,7,2,1,0,0,1041,0,2,13.97,6.46,0
5555.61,5,4,3,0,0,655,0,2,13.0,0.97,0
2319.38,15,2,2,0,0,277,1,2,12.33,0.34,0
5066.9,20,2,0,0,0,346,0,1,21.37,9.42,0
3049.45,6,7,0,0,0,159,0,1,21.8,7.17,0
691.56,21,7,3,0,0,577,0,0,17.39,3.85,0
3677.65,9,3,2,0,0,309,0,2,14.9,6.18,0
1146.43,1,4,0,0,0,197,0,0,4.76,0.49,0
589.28,7,2,0,0,0,323,0,2,10.52,2.77,0
4203.69,20,4,0,1,1,143,0,1,26.79,10.59,0
6077.07,19,3,0,0,0,154,0,2,14.55,6.3,0
6329.86,17,1,0,0,0,16,0,2,11.91,8.36,0
6604.65,9,4,3,0,1,354,1,3,18.42,6.58,1
478.56,18,3,0,0,0,429,0,2,20.53,5.03,0
872.12,17,3,0,0,0,447,0,3,12.15,3.81,0
28917.36,19,1,0,0,0,48,0,0,20.43,8.59,0
1212.49,13,2,1,0,0,250,0,4,23.87,5.8,0
6914.55,12,2,1,0,1,436,0,2,23.59,5.26,0
1769.97,23,1,2,0,0,385,0,0,16.75,5.6,0
3958.64,22,5,2,1,0,933,0,0,18.44,3.67,0
1872.6,12,3,0,1,0,333,0,0,10.86,3.57,0
6565.72,4,0,0,0,0,289,0,3,14.18,5.11,0
4203.25,9,2,1,0,0,242,0,0,30.05,3.44,0
2274.0,12,3,0,0,0,361,0,1,11.26,4.57,0
1208.72,16,1,2,0,0,736,0,1,4.39,2.95,0
4823.06,7,2,1,0,0,234,0,1,24.24,9.93,0
1019.07,1,3,0,0,0,400,0,0,13.37,1.2,0
5703.61,19,2,1,0,0,572,0,1,18.28,5.35,0
57400.55,22,1,2,0,0,80,0,1,7.25,7.55,1
15028.12,1,0,2,1,0,168,0,1,16.44,5.26,0
7740.84,7,1,4,0,0,190,0,2,18.26,3.93,0
3327.95,10,0,2,0,0,122,0,0,19.15,11.84,1
475.47,18,5,0,1,0,210,0,0,23.97,6.28,0
908.32,18,2,0,1,0,70,0,0,15.28,1.01,0
14001.68,8,3,0,0,0,633,0,1,13.91,3.54,0
1588.83,7,4,0,0,1,163,0,0,18.03,3.61,0
1747.23,9,2,1,0,0,221,0,0,18.72,4.97,0
3059.68,5,2,0,0,0,188,0,0,18.79,3.11,0
1193.75,10,1,0,0,0,347,1,1,9.78,1.89,0
1004.15,6,5,1,0,0,132,0,0,27.0,6.57,0
3453.01,1,4,0,0,1,740,0,2,29.12,18.89,1
1427.81,17,5,1,0,0,389,0,2,32.72,6.31,0
1672.26,18,8,1,0,0,607,0,2,22.36,2.75,0
1603.19,6,3,0,0,0,828,0,0,11.88,19.08,0
6301.09,9,1,0,0,0,264,0,0,21.25,14.3,0
2853.4,9,1,2,1,0,163,0,3,14.3,6.39,0
3018.45,0,3,0,0,0,599,0,1,24.09,2.83,0
6814.4,13,0,0,0,0,441,0,2,20.41,3.68,0
3136.49,11,3,1,0,0,824,0,1,14.02,1.71,0
2718.49,22,3,0,0,1,197,0,0,21.66,4.47,0
5966.84,8,2,2,1,0,444,0,0,26.65,6.91,0
7343.77,19,4,0,0,0,263,0,2,10.29,3.95,0
3119.95,9,2,2,1,0,543,0,1,13.35,2.3,0
3962.53,4,4,2,0,0,485,0,0,23.49,5.59,0
1602.18,8,4,1,0,1,358,0,0,14.29,2.47,0
1474.81,21,1,0,0,0,145,0,0,2.71,7.53,0
8164.94,6,2,0,0,0,169,0,2,8.82,6.28,0
5809.15,20,0,0,1,0,208,0,2,25.71,6.1,0
5872.66,15,6,0,1,0,786,0,2,23.46,0.97,0
4889.75,17,3,0,0,0,247,2,1,12.81,12.81,1
3821.94,18,3,0,0,0,400,0,1,11.9,4.18,0
7564.58,12,4,2,0,0,706,0,1,22.49,6.22,0
9719.25,14,1,0,0,0,144,1,0,7.87,12.56,0
9478.58,1,4,0,0,0,950,0,2,24.7,3.67,0
3275.36,16,2,3,0,1,391,0,0,18.66,3.7,0
15620.55,17,4,0,1,0,272,0,3,13.75,6.51,0
4628.02,2,1,0,0,0,126,1,2,22.46,11.32,0
7072.68,12,1,0,1,0,976,0,2,17.56,2.42,0
4896.09,12,4,0,0,0,437,0,1,13.61,8.3,0
4719.02,7,2,0,0,0,257,0,4,17.72,9.92,0
1681.53,1,4,0,0,0,394,0,1,26.22,5.85,0
7603.91,0,3,1,0,0,171,0,0,9.1,8.85,0
72226.27,5,1,1,1,0,575,0,2,8.82,12.3,1
2456.43,5,3,1,0,0,457,0,1,21.64,8.15,0
3922.74,5,2,0,0,0,467,0,2,27.44,4.69,0
2278.98,14,0,2,0,0,716,0,0,16.67,1.18,0
2181.09,10,4,2,0,0,201,0,3,28.19,3.5,0
18428.84,2,1,1,0,0,250,0,1,14.15,6.9,0
1796.11,2,7,0,0,1,214,0,1,10.05,8.61,1
2213.25,15,7,2,0,0,626,0,1,24.3,9.63,1
687.55,22,4,1,1,0,712,0,1,12.3,10.19,0
1643.38,19,1,0,0,0,322,0,1,12.74,10.03,0
605.58,18,6,2,0,0,100,0,0,21.99,5.06,0
7068.44,7,1,1,0,0,94,0,0,13.72,3.49,0
68849.76,16,1,2,1,0,187,0,1,24.0,2.2,0
2477.46,1,2,1,0,0,248,0,0,13.43,6.19,0
632.64,4,1,0,1,0,140,0,2,21.98,4.77,0
9367.48,3,3,2,0,0,314,0,1,26.16,6.8,0
1697.19,4,5,0,0,0,195,0,0,18.18,2.23,0
14247.18,8,2,1,0,0,692,0,1,13.59,19.38,1
2707.74,1,2,1,0,0,423,0,0,9.73,3.54,0
1875.43,19,1,1,0,0,952,0,0,25.1,1.8,0
3020.4,17,4,0,0,0,296,0,0,12.19,7.43,0
8068.04,15,5,1,0,0,874,0,2,7.32,5.63,0
2867.54,4,4,1,0,0,329,0,1,25.94,5.86,0
2161.24,20,2,0,1,1,204,0,1,11.62,1.56,0
2954.92,0,1,2,0,0,325,0,1,32.39,9.57,1
957.72,23,2,0,0,0,179,0,2,11.74,21.58,1
5524.14,17,0,1,1,1,277,0,2,19.78,6.95,0
557.76,4,0,0,0,0,183,0,0,17.89,1.55,0
2283.97,4,1,0,0,0,237,0,1,18.18,4.02,0
8081.68,16,5,1,1,0,539,2,1,25.38,10.53,1
5005.04,19,6,1,0,0,311,0,3,9.72,8.49,0
6767.16,11,3,0,0,0,211,0,4,23.13,1.57,0
3400.58,1,3,0,0,0,110,0,3,13.6,3.5,0
12434.54,11,1,1,0,0,279,0,3,23.36,3.97,0
9613.6,11,3,1,0,0,556,0,0,18.59,3.06,0
5816.47,7,2,0,0,0,819,0,1,29.42,10.7,0
9642.38,21,4,1,0,0,201,0,0,13.69,9.93,0
8005.99,8,2,0,0,0,590,1,1,25.24,11.31,0
2295.17,5,2,0,0,0,911,0,2,14.36,9.45,0
887.94,16,2,1,0,0,850,1,2,15.35,4.04,0
5661.14,14,6,0,0,1,631,0,2,15.85,2.39,0
6460.06,14,3,1,0,0,815,0,0,27.24,1.96,0
11441.42,12,5,1,0,0,461,0,0,27.02,13.42,0
1362.21,7,2,1,1,0,1032,0,1,20.05,8.94,0
1405.64,6,6,1,0,0,955,0,2,11.64,11.83,0
5901.11,2,2,1,0,0,537,0,0,27.35,6.63,0
3378.8,4,2,1,0,0,411,0,3,21.98,1.5,0
502.68,13,2,2,0,0,279,2,7,13.77,6.02,1
5398.43,9,4,0,0,0,671,0,1,16.95,7.82,0
520.59,17,5,0,0,0,48,0,1,12.39,4.69,0
1349.49,19,3,0,0,0,67,0,3,11.22,6.56,0
15051.99,13,0,1,0,0,113,0,0,22.2,2.46,0
24738.67,2,2,1,0,0,277,0,0,10.28,12.74,0
1015.93,0,2,0,0,0,521,0,1,15.11,14.63,0
2576.38,5,2,2,1,0,196,0,0,17.26,1.87,0
3807.6,6,0,0,0,0,255,0,0,28.88,1.76,0
23630.38,1,2,0,1,0,1554,0,1,18.36,7.36,0
2170.01,18,1,0,0,0,380,0,1,18.02,8.07,0
2206.74,8,4,1,0,0,1749,0,3,21.92,2.36,0
18511.77,17,2,0,1,0,261,0,2,15.22,3.66,0
2456.45,5,2,0,0,0,248,0,0,10.87,6.12,0
7772.23,0,2,0,0,0,1141,0,1,14.58,16.18,1
772.01,3,3,1,0,0,249,0,1,18.44,1.25,0
3041.8,11,1,0,1,0,246,0,2,14.22,8.17,0
637.42,11,2,2,0,0,54,0,2,19.23,4.23,0
1202.06,10,5,0,0,1,424,0,1,35.03,7.2,1
8788.17,23,4,0,0,0,344,0,2,11.39,0.25,0
3455.07,15,10,1,1,0,230,0,2,15.26,3.07,0
2604.35,17,1,0,0,0,751,0,0,11.62,2.9,0
1658.74,2,4,2,0,0,564,0,2,26.29,12.36,1
2887.98,11,3,1,0,0,176,0,1,16.54,5.7,0
4994.88,14,5,1,0,0,456,0,0,16.42,5.04,0
10219.59,14,6,1,0,0,352,0,0,17.9,0.54,0
231.27,22,4,3,0,0,588,0,1,15.82,2.39,0
1520.28,11,4,1,0,0,1043,0,0,13.37,0.83,0
4302.93,8,0,1,0,0,181,1,1,22.57,5.27,0
3281.95,22,0,0,0,0,225,1,0,12.34,8.94,0
5561.07,8,1,0,1,0,378,1,1,28.67,10.99,1
4821.87,13,1,3,1,0,229,1,2,12.03,4.05,1
2643.58,0,5,0,0,0,580,0,4,13.05,5.29,0
2093.94,3,4,0,1,0,325,0,0,21.69,0.19,0
2813.61,1,3,1,0,0,241,0,2,22.72,4.1,0
12163.31,10,4,1,0,0,439,0,1,16.58,7.43,0
1688.16,22,2,0,1,0,234,0,0,23.02,1.7,0
3408.59,1,5,1,0,0,649,0,1,9.7,10.61,0
4413.88,23,3,0,1,0,220,0,0,11.84,3.1,0
18739.12,20,4,0,0,0,483,0,1,22.0,1.92,0
2656.27,0,3,1,1,0,74,0,4,21.35,3.78,0
9964.13,0,5,0,1,0,634,0,2,18.49,20.73,1
13274.21,21,2,1,0,0,979,1,1,26.52,1.65,0
3405.2,14,5,0,0,1,16,0,1,17.54,5.82,0
2918.27,4,3,0,0,0,200,0,2,4.43,0.6,0
2577.29,22,1,0,0,0,377,0,2,33.54,7.66,0
2783.28,13,3,2,0,0,449,0,1,20.99,1.55,0
8928.04,15,1,1,0,1,626,0,2,16.5,12.54,1
4640.42,16,4,1,0,0,277,0,2,20.96,1.76,0
4661.32,4,6,2,0,0,908,0,1,12.55,0.88,0
1117.13,8,5,2,0,0,448,0,1,26.01,6.85,0
1318.35,3,0,1,1,0,1688,1,2,13.38,5.65,1
34565.77,12,4,0,0,0,286,0,2,17.18,4.6,0
3020.82,23,1,1,0,0,866,0,2,15.39,4.32,0
1614.03,15,1,0,0,0,269,0,0,17.9,2.61,0
16360.97,16,2,0,0,0,178,0,4,10.76,3.67,0
4894.65,4,2,0,0,0,293,0,0,11.61,4.3,0
6681.27,13,2,0,1,0,151,0,1,15.29,15.57,1
3149.66,23,6,3,0,0,583,0,2,15.53,5.0,1
2605.53,2,6,0,1,0,549,0,2,17.68,7.21,0
3047.07,4,1,0,0,0,438,1,2,15.1,10.79,1
852.46,17,4,0,0,0,278,0,0,12.09,3.84,0
3319.85,0,0,2,0,0,101,0,1,24.44,2.39,0
4968.31,4,2,0,0,0,870,0,0,14.3,11.67,0
25412.24,22,2,0,0,0,525,0,2,29.83,13.02,0
3985.03,0,3,1,0,0,330,0,4,17.18,21.12,1
313.91,10,5,2,0,0,504,0,2,20.83,7.24,0
3298.8,7,3,3,0,0,611,0,0,11.01,17.7,1
64632.93,9,6,0,1,0,893,0,1,23.38,2.26,0
9042.44,6,3,0,0,0,520,0,2,15.72,16.64,0
1553.97,6,1,1,0,0,125,0,0,21.46,3.11,0
6772.75,18,3,1,0,0,110,0,1,15.89,4.6,0
1670.51,0,4,0,0,0,273,0,2,18.51,6.01,0
878.75,3,3,0,0,0,523,1,1,16.75,3.02,0
2525.55,6,1,2,1,0,761,0,2,15.32,6.77,0
4008.22,19,5,0,0,1,257,0,0,19.51,7.81,0
509.91,9,2,2,1,0,378,0,1,26.0,12.42,1
1089.4,0,3,1,0,0,148,0,0,26.15,7.08,0
3680.68,12,1,2,0,0,183,0,3,19.12,4.14,0
2371.83,15,2,1,0,0,924,0,0,17.87,7.5,0
5511.28,10,0,0,0,0,731,1,1,16.36,5.26,0
1016.99,2,4,0,0,0,207,0,1,21.33,6.95,0
7706.5,21,0,1,0,0,623,0,4,12.49,5.92,0
1050.53,20,3,0,0,1,161,0,3,18.68,4.14,0
20432.27,21,6,0,1,0,117,1,1,20.18,5.01,1
